abnormal_time,abnormalpattern_noerror_ranked,abnormalpattern_error_ranked,inject_time,inject_pod,inject_type
2022-08-23 14:31,"[{'events': '121_122', 'score': -0.17948717948717952, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_36', 'score': -0.17948717948717952, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '145_146', 'score': -0.1636363636363637, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '106_92', 'score': -0.13684210526315788, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '2_99', 'score': -0.13684210526315788, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '84_100', 'score': -0.13684210526315788, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '84_82'}, {'events': '101_102', 'score': -0.13684210526315788, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '101_32', 'score': -0.13684210526315788, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '89_103', 'score': -0.13684210526315788, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '89_90'}, {'events': '91_105', 'score': -0.13684210526315788, 'deepth': 1, 'pod': 'adservice-5f6585d649-fnmft', 'events_expected': '91_93'}]",[],2022-08-23 14:30:10,productcatalogservice-668d5f85fb-jhwx9,network_delay
2022-08-23 14:32,"[{'events': '121_122', 'score': 0.10679611650485432, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_36', 'score': 0.10679611650485432, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_107', 'score': -0.10447761194029848, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '145_146', 'score': 0.09859154929577474, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_82', 'score': -0.08724832214765099, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '84_82', 'score': -0.08724832214765099, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '89_90', 'score': -0.08724832214765099, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '85_86', 'score': -0.08196721311475408, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '85_87', 'score': -0.08196721311475408, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '96_92', 'score': -0.07745266781411364, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft'}]",[],2022-08-23 14:30:10,productcatalogservice-668d5f85fb-jhwx9,network_delay
2022-08-23 14:48,"[{'events': '36_203', 'score': 1.0, 'deepth': 1, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '202_82', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '137_206', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '137_138'}, {'events': '113_116', 'score': 1.0, 'deepth': 1, 'pod': 'checkoutservice-578fcf4766-9csqn', 'events_expected': '113_114'}, {'events': '2_82', 'score': -0.62, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '84_82', 'score': -0.62, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '89_90', 'score': -0.62, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '96_92', 'score': -0.5808080808080809, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '91_93', 'score': -0.5808080808080809, 'deepth': 1, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '36_183', 'score': -0.5682047827551364, 'deepth': 1, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}]","[{'events': '2_185', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '133_207', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '133_134'}, {'events': '141_208', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '141_142'}]",2022-08-23 14:47:40,productcatalogservice-668d5f85fb-jhwx9,return
2022-08-23 14:49,"[{'events': '36_203', 'score': 1.0, 'deepth': 1, 'pod': 'productcatalogservice-668d5f85fb-jhwx9', 'events_expected': '36_183'}, {'events': '202_82', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '137_206', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '137_138'}, {'events': '113_116', 'score': 1.0, 'deepth': 1, 'pod': 'checkoutservice-578fcf4766-9csqn', 'events_expected': '113_114'}, {'events': '51_52', 'score': -0.7894736842105263, 'deepth': 1, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '55_56', 'score': -0.7894736842105263, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '59_60', 'score': -0.7894736842105263, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '63_64', 'score': -0.7894736842105263, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '97_98', 'score': -0.7476190476190476, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '12_13', 'score': -0.7048935375420247, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]","[{'events': '2_185', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '133_207', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '133_134'}, {'events': '141_208', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '141_142'}]",2022-08-23 14:47:40,productcatalogservice-668d5f85fb-jhwx9,return
2022-08-23 14:56,"[{'events': '46_184', 'score': 1.0, 'deepth': 4, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '46_47', 'score': 1.0, 'deepth': 4, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '46_49', 'score': 1.0, 'deepth': 4, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '42_43', 'score': 1.0, 'deepth': 3, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '38_47', 'score': 1.0, 'deepth': 2, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '38_49', 'score': 1.0, 'deepth': 2, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '35_39', 'score': 1.0, 'deepth': 2, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '2_76', 'score': 0.12962962962962954, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '77_78', 'score': 0.12962962962962954, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '77_79', 'score': 0.12962962962962954, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 14:55:55,productcatalogservice-668d5f85fb-jhwx9,cpu_consumed
2022-08-23 14:57,"[{'events': '46_184', 'score': 1.0, 'deepth': 4, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '46_47', 'score': 1.0, 'deepth': 4, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '46_49', 'score': 1.0, 'deepth': 4, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '42_43', 'score': 1.0, 'deepth': 3, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '38_47', 'score': 1.0, 'deepth': 2, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '38_49', 'score': 1.0, 'deepth': 2, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '35_39', 'score': 1.0, 'deepth': 2, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '2_76', 'score': -0.11904761904761907, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '77_78', 'score': -0.11904761904761907, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '77_79', 'score': -0.11904761904761907, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 14:55:55,productcatalogservice-668d5f85fb-jhwx9,cpu_consumed
2022-08-23 15:05,"[{'events': '202_82', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '137_206', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '137_138'}, {'events': '113_116', 'score': 1.0, 'deepth': 1, 'pod': 'checkoutservice-578fcf4766-9csqn', 'events_expected': '113_114'}, {'events': '2_3', 'score': -0.9611650485436893, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '14_15', 'score': -0.9611650485436893, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '14_51', 'score': -0.9611650485436893, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_82', 'score': -0.9518072289156626, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '84_82', 'score': -0.9518072289156626, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '89_90', 'score': -0.9518072289156626, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '36_183', 'score': -0.9513830678960603, 'deepth': 1, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}]","[{'events': '36_209', 'score': 1.0, 'deepth': 1, 'pod': 'productcatalogservice-668d5f85fb-jhwx9', 'events_expected': '36_183'}, {'events': '2_185', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '133_207', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '133_134'}, {'events': '141_208', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '141_142'}]",2022-08-23 15:04:28,productcatalogservice-668d5f85fb-jhwx9,exception
2022-08-23 15:06,"[{'events': '202_82', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '113_116', 'score': 1.0, 'deepth': 1, 'pod': 'checkoutservice-578fcf4766-9csqn', 'events_expected': '113_114'}, {'events': '137_206', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '137_138'}, {'events': '51_52', 'score': -0.9349593495934959, 'deepth': 1, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '55_56', 'score': -0.9349593495934959, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '59_60', 'score': -0.9349593495934959, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '63_64', 'score': -0.9349593495934959, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '145_146', 'score': -0.8823529411764706, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '97_98', 'score': -0.7311320754716981, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '12_13', 'score': -0.7087233245975291, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]","[{'events': '36_209', 'score': 1.0, 'deepth': 1, 'pod': 'productcatalogservice-668d5f85fb-jhwx9', 'events_expected': '36_183'}, {'events': '2_185', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '133_207', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '133_134'}, {'events': '141_208', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '141_142'}]",2022-08-23 15:04:28,productcatalogservice-668d5f85fb-jhwx9,exception
2022-08-23 15:13,"[{'events': '2_76', 'score': 0.16814159292035402, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '77_78', 'score': 0.16814159292035402, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '77_79', 'score': 0.16814159292035402, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_109', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '111_112', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '111_113', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_120', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_23', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '123_124', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '123_51', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 15:12:49,recommendationservice-6cfdd55578-gfj6q,network_delay
2022-08-23 15:14,"[{'events': '2_107', 'score': -0.23333333333333328, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '2_109', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '111_112', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '111_113', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_120', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_23', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '123_124', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '123_51', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '125_126', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '125_175', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 15:12:49,recommendationservice-6cfdd55578-gfj6q,network_delay
2022-08-23 15:22,"[{'events': '29_184', 'score': 1.0, 'deepth': 2, 'pod': 'recommendationservice-6cfdd55578-gfj6q'}, {'events': '29_30', 'score': 1.0, 'deepth': 2, 'pod': 'recommendationservice-6cfdd55578-gfj6q'}, {'events': '2_107', 'score': -0.12121212121212122, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '106_92', 'score': -0.10204081632653061, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '2_99', 'score': -0.10204081632653061, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '84_100', 'score': -0.10204081632653061, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '84_82'}, {'events': '101_102', 'score': -0.10204081632653061, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '101_32', 'score': -0.10204081632653061, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '89_103', 'score': -0.10204081632653061, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '89_90'}, {'events': '91_105', 'score': -0.10204081632653061, 'deepth': 1, 'pod': 'adservice-5f6585d649-fnmft', 'events_expected': '91_93'}]",[],2022-08-23 15:21:41,recommendationservice-6cfdd55578-gfj6q,cpu_contention
2022-08-23 15:23,"[{'events': '29_184', 'score': 1.0, 'deepth': 2, 'pod': 'recommendationservice-6cfdd55578-gfj6q'}, {'events': '29_30', 'score': 1.0, 'deepth': 2, 'pod': 'recommendationservice-6cfdd55578-gfj6q'}, {'events': '121_122', 'score': -0.17948717948717952, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_36', 'score': -0.17948717948717952, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '145_146', 'score': -0.1636363636363637, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '106_92', 'score': -0.13684210526315788, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '2_99', 'score': -0.13684210526315788, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '84_100', 'score': -0.13684210526315788, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '84_82'}, {'events': '101_102', 'score': -0.13684210526315788, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '101_32', 'score': -0.13684210526315788, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 15:21:41,recommendationservice-6cfdd55578-gfj6q,cpu_contention
2022-08-23 15:30,"[{'events': '29_184', 'score': 1.0, 'deepth': 2, 'pod': 'recommendationservice-6cfdd55578-gfj6q'}, {'events': '27_210', 'score': 1.0, 'deepth': 2, 'pod': 'recommendationservice-6cfdd55578-gfj6q'}, {'events': '26_190', 'score': 1.0, 'deepth': 1, 'pod': 'recommendationservice-6cfdd55578-gfj6q'}, {'events': '121_122', 'score': -0.2777777777777778, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_36', 'score': -0.2777777777777778, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '145_146', 'score': -0.2549019607843137, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '27_28', 'score': -0.24827586206896557, 'deepth': 2, 'pod': 'recommendationservice-6cfdd55578-gfj6q'}, {'events': '26_27', 'score': -0.23129251700680276, 'deepth': 1, 'pod': 'recommendationservice-6cfdd55578-gfj6q'}, {'events': '2_82', 'score': -0.21804511278195493, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '84_82', 'score': -0.21804511278195493, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 15:29:49,recommendationservice-6cfdd55578-gfj6q,cpu_consumed
2022-08-23 15:31,"[{'events': '29_184', 'score': 1.0, 'deepth': 2, 'pod': 'recommendationservice-6cfdd55578-gfj6q'}, {'events': '27_210', 'score': 1.0, 'deepth': 2, 'pod': 'recommendationservice-6cfdd55578-gfj6q'}, {'events': '27_211', 'score': 1.0, 'deepth': 2, 'pod': 'recommendationservice-6cfdd55578-gfj6q'}, {'events': '27_212', 'score': 1.0, 'deepth': 2, 'pod': 'recommendationservice-6cfdd55578-gfj6q'}, {'events': '26_190', 'score': 1.0, 'deepth': 1, 'pod': 'recommendationservice-6cfdd55578-gfj6q', 'events_expected': '26_27'}, {'events': '121_122', 'score': -0.5333333333333333, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_36', 'score': -0.5333333333333333, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '145_146', 'score': -0.4883720930232558, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '27_28', 'score': -0.43936381709741545, 'deepth': 2, 'pod': 'recommendationservice-6cfdd55578-gfj6q'}, {'events': '2_109', 'score': -0.3846153846153846, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}]",[],2022-08-23 15:29:49,recommendationservice-6cfdd55578-gfj6q,cpu_consumed
2022-08-23 15:39,"[{'events': '2_76', 'score': 0.10476190476190483, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '77_78', 'score': 0.10476190476190483, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '77_79', 'score': 0.10476190476190483, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_122', 'score': 0.0980392156862746, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_36', 'score': 0.0980392156862746, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '145_146', 'score': 0.09219858156028371, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_107', 'score': -0.08823529411764708, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '2_109', 'score': 0.07692307692307687, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '111_112', 'score': 0.07692307692307687, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '111_113', 'score': 0.07692307692307687, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 15:38:52,shippingservice-7b598fc7d-lmggd,network_delay
2022-08-23 15:40,"[{'events': '2_107', 'score': -0.12121212121212122, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '2_76', 'score': 0.08737864077669899, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '77_78', 'score': 0.08737864077669899, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '77_79', 'score': 0.08737864077669899, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_3', 'score': 0.06481481481481488, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '14_15', 'score': 0.06481481481481488, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '14_51', 'score': 0.06481481481481488, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_122', 'score': 0.061224489795918435, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_36', 'score': 0.061224489795918435, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '55_56', 'score': 0.05555555555555558, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 15:38:52,shippingservice-7b598fc7d-lmggd,network_delay
2022-08-23 15:48,"[{'events': '62_184', 'score': 1.0, 'deepth': 4, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '66_184', 'score': 1.0, 'deepth': 4, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '58_59', 'score': 1.0, 'deepth': 3, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '58_63', 'score': 1.0, 'deepth': 3, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '54_55', 'score': 1.0, 'deepth': 2, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '2_109', 'score': 0.16279069767441867, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '111_112', 'score': 0.16279069767441867, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '111_113', 'score': 0.16279069767441867, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_120', 'score': 0.16279069767441867, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_23', 'score': 0.16279069767441867, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 15:47:43,shippingservice-7b598fc7d-lmggd,cpu_contention
2022-08-23 15:49,"[{'events': '62_184', 'score': 1.0, 'deepth': 4, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '66_184', 'score': 1.0, 'deepth': 4, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '58_59', 'score': 1.0, 'deepth': 3, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '58_63', 'score': 1.0, 'deepth': 3, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '54_55', 'score': 1.0, 'deepth': 2, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '121_122', 'score': -0.19480519480519476, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_36', 'score': -0.19480519480519476, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '145_146', 'score': -0.1636363636363637, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_109', 'score': -0.09090909090909094, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '111_112', 'score': -0.09090909090909094, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 15:47:43,shippingservice-7b598fc7d-lmggd,cpu_contention
2022-08-23 15:57,"[{'events': '62_184', 'score': 1.0, 'deepth': 4, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '66_184', 'score': 1.0, 'deepth': 4, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '58_59', 'score': 1.0, 'deepth': 3, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '58_63', 'score': 1.0, 'deepth': 3, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '54_55', 'score': 1.0, 'deepth': 2, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '121_122', 'score': -0.3142857142857143, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_36', 'score': -0.3142857142857143, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '145_146', 'score': -0.29292929292929293, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_109', 'score': -0.24137931034482762, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '111_112', 'score': -0.24137931034482762, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 15:56:24,shippingservice-7b598fc7d-lmggd,cpu_consumed
