abnormal_time,abnormal_patternnoerror_ranked,abnormal_patternerror_ranked,total_score,inject_time,inject_pod,inject_type
2022-08-23 15:22,"[{'events': '29_184', 'score': 331, 'deepth': 2, 'pod': 'recommendationservice-6cfdd55578-gfj6q'}, {'events': '29_30', 'score': 331, 'deepth': 2, 'pod': 'recommendationservice-6cfdd55578-gfj6q'}, {'events': '73_74', 'score': 196, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '47_48', 'score': 192, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '49_50', 'score': 192, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '12_13', 'score': 158, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '12_36', 'score': 158, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '19_20', 'score': 139, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_68', 'score': 98, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_69', 'score': 98, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],50569,2022-08-23 15:21:41,recommendationservice-6cfdd55578-gfj6q,cpu_contention
2022-08-23 15:23,"[{'events': '47_48', 'score': 505, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '49_50', 'score': 505, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '36_183', 'score': 427, 'deepth': 1, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '73_74', 'score': 418, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '12_13', 'score': 413, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '12_36', 'score': 413, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '29_184', 'score': 297, 'deepth': 2, 'pod': 'recommendationservice-6cfdd55578-gfj6q'}, {'events': '29_30', 'score': 297, 'deepth': 2, 'pod': 'recommendationservice-6cfdd55578-gfj6q'}, {'events': '19_20', 'score': 287, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_68', 'score': 209, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],44666,2022-08-23 15:21:41,recommendationservice-6cfdd55578-gfj6q,cpu_contention
2022-08-23 15:30,"[{'events': '47_48', 'score': 865, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '49_50', 'score': 865, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '36_183', 'score': 741, 'deepth': 1, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '12_13', 'score': 721, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '12_36', 'score': 721, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '73_74', 'score': 542, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '19_20', 'score': 395, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_68', 'score': 271, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_69', 'score': 271, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '29_184', 'score': 249, 'deepth': 2, 'pod': 'recommendationservice-6cfdd55578-gfj6q'}]",[],38719,2022-08-23 15:29:49,recommendationservice-6cfdd55578-gfj6q,cpu_consumed
2022-08-23 15:31,"[{'events': '47_48', 'score': 1243, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '49_50', 'score': 1243, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '36_183', 'score': 1048, 'deepth': 1, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '12_13', 'score': 1016, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '12_36', 'score': 1016, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '73_74', 'score': 908, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '19_20', 'score': 649, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_68', 'score': 454, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_69', 'score': 454, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '1_2', 'score': 226, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],29845,2022-08-23 15:29:49,recommendationservice-6cfdd55578-gfj6q,cpu_consumed
2022-08-23 15:39,"[{'events': '47_48', 'score': -93, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '49_50', 'score': -93, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '36_183', 'score': -90, 'deepth': 1, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '12_13', 'score': -80, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '12_36', 'score': -80, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '51_52', 'score': -18, 'deepth': 1, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '55_56', 'score': -18, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '59_60', 'score': -18, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '63_64', 'score': -18, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '83_84', 'score': 15, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],55648,2022-08-23 15:38:52,shippingservice-7b598fc7d-lmggd,network_delay
2022-08-23 15:40,"[{'events': '36_183', 'score': -26, 'deepth': 1, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '47_48', 'score': -23, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '49_50', 'score': -23, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '12_13', 'score': -20, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '12_36', 'score': -20, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '83_84', 'score': 17, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '85_86', 'score': 17, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '85_87', 'score': 17, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '90_91', 'score': 17, 'deepth': 1, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '55_56', 'score': -14, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],54687,2022-08-23 15:38:52,shippingservice-7b598fc7d-lmggd,network_delay
2022-08-23 15:48,"[{'events': '47_48', 'score': -242, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '49_50', 'score': -242, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '36_183', 'score': -216, 'deepth': 1, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '12_13', 'score': -208, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '12_36', 'score': -208, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '73_74', 'score': -194, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '62_184', 'score': 135, 'deepth': 4, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '66_184', 'score': 135, 'deepth': 4, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '58_59', 'score': 135, 'deepth': 3, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '58_63', 'score': 135, 'deepth': 3, 'pod': 'shippingservice-7b598fc7d-lmggd'}]",[],60068,2022-08-23 15:47:43,shippingservice-7b598fc7d-lmggd,cpu_contention
2022-08-23 15:49,"[{'events': '73_74', 'score': -170, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '62_184', 'score': 116, 'deepth': 4, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '66_184', 'score': 116, 'deepth': 4, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '58_59', 'score': 116, 'deepth': 3, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '58_63', 'score': 116, 'deepth': 3, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '54_55', 'score': 116, 'deepth': 2, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '67_68', 'score': -85, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_69', 'score': -85, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '19_20', 'score': -83, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '47_48', 'score': 66, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],55491,2022-08-23 15:47:43,shippingservice-7b598fc7d-lmggd,cpu_contention
2022-08-23 15:57,"[{'events': '73_74', 'score': -248, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_68', 'score': -124, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_69', 'score': -124, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '47_48', 'score': 123, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '49_50', 'score': 123, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '62_184', 'score': 120, 'deepth': 4, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '66_184', 'score': 120, 'deepth': 4, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '58_59', 'score': 120, 'deepth': 3, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '58_63', 'score': 120, 'deepth': 3, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '54_55', 'score': 120, 'deepth': 2, 'pod': 'shippingservice-7b598fc7d-lmggd'}]",[],55280,2022-08-23 15:56:24,shippingservice-7b598fc7d-lmggd,cpu_consumed
2022-08-23 15:58,"[{'events': '62_184', 'score': 121, 'deepth': 4, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '66_184', 'score': 121, 'deepth': 4, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '58_59', 'score': 121, 'deepth': 3, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '58_63', 'score': 121, 'deepth': 3, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '54_55', 'score': 121, 'deepth': 2, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '36_183', 'score': -64, 'deepth': 1, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '47_48', 'score': -59, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '49_50', 'score': -59, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '12_13', 'score': -57, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '12_36', 'score': -57, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],55638,2022-08-23 15:56:24,shippingservice-7b598fc7d-lmggd,cpu_consumed
2022-08-23 16:06,"[{'events': '47_48', 'score': 225, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '49_50', 'score': 225, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '36_183', 'score': 192, 'deepth': 1, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '12_13', 'score': 186, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '12_36', 'score': 186, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '73_74', 'score': -52, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '96_92', 'score': 36, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '10_11', 'score': 36, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '10_26', 'score': 36, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '30_31', 'score': 36, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],51231,2022-08-23 16:05:02,adservice-5f6585d649-fnmft,network_delay
2022-08-23 16:07,"[{'events': '47_48', 'score': 251, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '49_50', 'score': 251, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '36_183', 'score': 209, 'deepth': 1, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '12_13', 'score': 198, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '12_36', 'score': 198, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '19_20', 'score': 65, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '73_74', 'score': 46, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '1_2', 'score': 42, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '4_5', 'score': 42, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '6_7', 'score': 42, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],49898,2022-08-23 16:05:02,adservice-5f6585d649-fnmft,network_delay
2022-08-23 16:14,"[{'events': '73_74', 'score': -438, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '19_20', 'score': -241, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_68', 'score': -219, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_69', 'score': -219, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '47_48', 'score': -188, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '49_50', 'score': -188, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '36_183', 'score': -166, 'deepth': 1, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '12_13', 'score': -145, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '12_36', 'score': -145, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '1_2', 'score': -51, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],59442,2022-08-23 16:13:38,adservice-5f6585d649-fnmft,return
2022-08-23 16:15,"[{'events': '73_74', 'score': -298, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_68', 'score': -149, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_69', 'score': -149, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '19_20', 'score': -144, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '47_48', 'score': 84, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '49_50', 'score': 84, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '36_183', 'score': 79, 'deepth': 1, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '83_84', 'score': 66, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_84', 'score': 65, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '12_13', 'score': 60, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],54389,2022-08-23 16:13:38,adservice-5f6585d649-fnmft,return
2022-08-23 16:23,"[{'events': '47_48', 'score': -237, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '49_50', 'score': -237, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '12_13', 'score': -209, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '12_36', 'score': -209, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '73_74', 'score': -64, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '19_20', 'score': -64, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '1_2', 'score': -43, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '4_5', 'score': -43, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '10_11', 'score': -33, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '10_26', 'score': -33, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]","[{'events': '99_201', 'score': 26, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",57994,2022-08-23 16:22:53,adservice-5f6585d649-fnmft,exception
2022-08-23 16:24,"[{'events': '73_74', 'score': -294, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '19_20', 'score': -161, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_68', 'score': -147, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_69', 'score': -147, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '47_48', 'score': -69, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '49_50', 'score': -69, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '97_98', 'score': 61, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '83_84', 'score': 59, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '90_91', 'score': 59, 'deepth': 1, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '36_183', 'score': -55, 'deepth': 1, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}]","[{'events': '99_201', 'score': 66, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",56707,2022-08-23 16:22:53,adservice-5f6585d649-fnmft,exception
2022-08-23 16:32,"[{'events': '96_184', 'score': 273, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '47_48', 'score': 185, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '49_50', 'score': 185, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '12_13', 'score': 170, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '12_36', 'score': 170, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '73_74', 'score': 168, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '83_84', 'score': 137, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '19_20', 'score': 111, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '82_83', 'score': 108, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_68', 'score': 84, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]","[{'events': '201_84', 'score': 103, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '82_201', 'score': 78, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '99_201', 'score': 25, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",50905,2022-08-23 16:31:35,adservice-5f6585d649-fnmft,cpu_contention
2022-08-23 16:33,"[{'events': '47_48', 'score': 462, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '49_50', 'score': 462, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '36_183', 'score': 399, 'deepth': 1, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '12_13', 'score': 385, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '12_36', 'score': 385, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '73_74', 'score': 328, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '96_184', 'score': 262, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '19_20', 'score': 227, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '83_84', 'score': 169, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_68', 'score': 164, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]","[{'events': '201_84', 'score': 128, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '82_201', 'score': 93, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '99_201', 'score': 35, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",45480,2022-08-23 16:31:35,adservice-5f6585d649-fnmft,cpu_contention
2022-08-23 16:41,"[{'events': '96_184', 'score': 319, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '47_48', 'score': -196, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '49_50', 'score': -196, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '36_183', 'score': -166, 'deepth': 1, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '12_13', 'score': -164, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '12_36', 'score': -164, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '73_74', 'score': -140, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '19_20', 'score': -100, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_68', 'score': -70, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_69', 'score': -70, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],58437,2022-08-23 16:40:57,adservice-5f6585d649-fnmft,cpu_consumed
2022-08-23 16:42,"[{'events': '96_184', 'score': 305, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '73_74', 'score': -110, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '106_184', 'score': 57, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '67_68', 'score': -55, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '67_69', 'score': -55, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '19_20', 'score': -54, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '36_183', 'score': -22, 'deepth': 1, 'pod': 'productcatalogservice-668d5f85fb-jhwx9'}, {'events': '47_48', 'score': -21, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '49_50', 'score': -21, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_82', 'score': 16, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],55657,2022-08-23 16:40:57,adservice-5f6585d649-fnmft,cpu_consumed
